commande_id,date,semaine,equipe,condition,preparateur_id,anciennete,nb_lignes,erreur
CMD02428,2024-01-18,2,B,avec_pause,PREP_B03,mid,5,0
CMD02429,2024-01-18,2,B,avec_pause,PREP_B01,mid,4,0
CMD02430,2024-01-18,2,B,avec_pause,PREP_B09,mid,3,0
CMD02431,2024-01-18,2,B,avec_pause,PREP_B07,senior,2,0
CMD02432,2024-01-18,2,B,avec_pause,PREP_B02,senior,4,0
CMD02433,2024-01-18,2,B,avec_pause,PREP_B09,mid,4,0
CMD02434,2024-01-18,2,B,avec_pause,PREP_B05,mid,4,0
CMD02435,2024-01-18,2,B,avec_pause,PREP_B02,senior,3,0
CMD02436,2024-01-18,2,B,avec_pause,PREP_B06,senior,5,0
CMD02437,2024-01-18,2,B,avec_pause,PREP_B12,mid,4,0
CMD02438,2024-01-18,2,B,avec_pause,PREP_B15,mid,3,0
CMD02439,2024-01-18,2,B,avec_pause,PREP_B06,senior,6,0
CMD02440,2024-01-18,2,B,avec_pause,PREP_B13,junior,3,0
CMD02441,2024-01-18,2,B,avec_pause,PREP_B15,mid,4,0
CMD02442,2024-01-18,2,B,avec_pause,PREP_B08,junior,5,1
CMD02443,2024-01-18,2,B,avec_pause,PREP_B02,senior,2,0
CMD02444,2024-01-18,2,B,avec_pause,PREP_B12,mid,3,0
CMD02445,2024-01-18,2,B,avec_pause,PREP_B03,mid,4,0
CMD02446,2024-01-18,2,B,avec_pause,PREP_B14,senior,3,0
CMD02447,2024-01-18,2,B,avec_pause,PREP_B12,mid,3,0
CMD02448,2024-01-18,2,B,avec_pause,PREP_B08,junior,3,0
CMD02449,2024-01-18,2,B,avec_pause,PREP_B12,mid,2,0
CMD02450,2024-01-18,2,B,avec_pause,PREP_B11,junior,6,0
CMD02451,2024-01-18,2,B,avec_pause,PREP_B04,junior,4,0
CMD02452,2024-01-18,2,B,avec_pause,PREP_B04,junior,5,0
CMD02453,2024-01-18,2,B,avec_pause,PREP_B13,junior,4,0
CMD02454,2024-01-18,2,B,avec_pause,PREP_B07,senior,4,0
CMD02455,2024-01-18,2,B,avec_pause,PREP_B03,mid,4,0
CMD02456,2024-01-18,2,B,avec_pause,PREP_B12,mid,3,0
CMD02457,2024-01-18,2,B,avec_pause,PREP_B10,mid,3,0
CMD02458,2024-01-18,2,B,avec_pause,PREP_B14,senior,5,0
CMD02459,2024-01-18,2,B,avec_pause,PREP_B04,junior,3,0
CMD02460,2024-01-18,2,B,avec_pause,PREP_B14,senior,3,0
CMD02461,2024-01-18,2,B,avec_pause,PREP_B11,junior,4,0
CMD02462,2024-01-18,2,B,avec_pause,PREP_B13,junior,3,0
CMD02463,2024-01-18,2,B,avec_pause,PREP_B14,senior,6,0
CMD02464,2024-01-18,2,B,avec_pause,PREP_B11,junior,4,0
CMD02465,2024-01-18,2,B,avec_pause,PREP_B06,senior,4,0
CMD02466,2024-01-18,2,B,avec_pause,PREP_B15,mid,4,0
CMD02467,2024-01-18,2,B,avec_pause,PREP_B07,senior,3,0
CMD02468,2024-01-18,2,B,avec_pause,PREP_B07,senior,5,0
CMD02469,2024-01-18,2,B,avec_pause,PREP_B10,mid,3,0
CMD02470,2024-01-18,2,B,avec_pause,PREP_B06,senior,4,0
CMD02471,2024-01-18,2,B,avec_pause,PREP_B13,junior,4,0
CMD02472,2024-01-18,2,B,avec_pause,PREP_B09,mid,4,0
CMD02473,2024-01-18,2,B,avec_pause,PREP_B06,senior,5,0
CMD02474,2024-01-18,2,B,avec_pause,PREP_B02,senior,4,0
CMD02475,2024-01-18,2,B,avec_pause,PREP_B05,mid,3,0
CMD02476,2024-01-18,2,B,avec_pause,PREP_B13,junior,1,0
CMD02477,2024-01-18,2,B,avec_pause,PREP_B15,mid,5,0
CMD02478,2024-01-18,2,B,avec_pause,PREP_B04,junior,3,0
CMD02479,2024-01-18,2,B,avec_pause,PREP_B09,mid,6,0
CMD02480,2024-01-18,2,B,avec_pause,PREP_B01,mid,3,1
CMD02481,2024-01-18,2,B,avec_pause,PREP_B11,junior,2,0
CMD02482,2024-01-18,2,B,avec_pause,PREP_B08,junior,2,0
CMD02483,2024-01-18,2,B,avec_pause,PREP_B03,mid,2,1
CMD02484,2024-01-18,2,B,avec_pause,PREP_B09,mid,5,0
CMD02485,2024-01-18,2,B,avec_pause,PREP_B02,senior,5,0
CMD02486,2024-01-18,2,B,avec_pause,PREP_B03,mid,3,0
CMD02487,2024-01-18,2,B,avec_pause,PREP_B08,junior,3,0
CMD02488,2024-01-18,2,B,avec_pause,PREP_B04,junior,4,0
CMD02489,2024-01-18,2,B,avec_pause,PREP_B04,junior,5,0
CMD02490,2024-01-18,2,B,avec_pause,PREP_B11,junior,2,0
CMD02491,2024-01-18,2,B,avec_pause,PREP_B02,senior,3,0
CMD02492,2024-01-18,2,B,avec_pause,PREP_B11,junior,4,0
CMD02493,2024-01-18,2,B,avec_pause,PREP_B14,senior,5,0
CMD02494,2024-01-18,2,B,avec_pause,PREP_B01,mid,4,0
CMD02495,2024-01-18,2,B,avec_pause,PREP_B08,junior,3,0
CMD02496,2024-01-18,2,B,avec_pause,PREP_B09,mid,5,0
CMD02497,2024-01-18,2,B,avec_pause,PREP_B02,senior,4,0
CMD02498,2024-01-18,2,B,avec_pause,PREP_B10,mid,5,0
CMD02499,2024-01-18,2,B,avec_pause,PREP_B15,mid,6,0
CMD02500,2024-01-18,2,B,avec_pause,PREP_B08,junior,4,0
CMD02501,2024-01-18,2,B,avec_pause,PREP_B15,mid,4,0
CMD02502,2024-01-18,2,B,avec_pause,PREP_B03,mid,3,0
CMD02503,2024-01-18,2,B,avec_pause,PREP_B08,junior,6,0
CMD02504,2024-01-18,2,B,avec_pause,PREP_B10,mid,3,0
CMD02505,2024-01-18,2,B,avec_pause,PREP_B04,junior,6,0
CMD02506,2024-01-18,2,B,avec_pause,PREP_B01,mid,5,1
CMD02507,2024-01-18,2,B,avec_pause,PREP_B04,junior,3,0
CMD02508,2024-01-18,2,B,avec_pause,PREP_B08,junior,1,0
CMD02509,2024-01-18,2,B,avec_pause,PREP_B11,junior,2,0
CMD02510,2024-01-18,2,B,avec_pause,PREP_B12,mid,5,0
CMD02511,2024-01-18,2,B,avec_pause,PREP_B12,mid,3,0
CMD02512,2024-01-18,2,B,avec_pause,PREP_B05,mid,4,0
CMD02513,2024-01-18,2,B,avec_pause,PREP_B02,senior,2,0
CMD02514,2024-01-18,2,B,avec_pause,PREP_B12,mid,5,0
CMD02515,2024-01-18,2,B,avec_pause,PREP_B12,mid,4,0
CMD02516,2024-01-18,2,B,avec_pause,PREP_B10,mid,2,0
CMD02517,2024-01-18,2,B,avec_pause,PREP_B07,senior,3,0
CMD02518,2024-01-18,2,B,avec_pause,PREP_B11,junior,4,0
CMD02519,2024-01-18,2,B,avec_pause,PREP_B04,junior,3,0
CMD02520,2024-01-18,2,B,avec_pause,PREP_B07,senior,5,0
CMD02521,2024-01-19,2,A,sans_pause,PREP_A12,mid,4,0
CMD02522,2024-01-19,2,A,sans_pause,PREP_A06,mid,3,0
CMD02523,2024-01-19,2,A,sans_pause,PREP_A10,mid,4,0
CMD02524,2024-01-19,2,A,sans_pause,PREP_A09,junior,4,0
CMD02525,2024-01-19,2,A,sans_pause,PREP_A11,senior,4,0
CMD02526,2024-01-19,2,A,sans_pause,PREP_A14,mid,4,0
CMD02527,2024-01-19,2,A,sans_pause,PREP_A06,mid,4,0
CMD02528,2024-01-19,2,A,sans_pause,PREP_A07,mid,4,0
CMD02529,2024-01-19,2,A,sans_pause,PREP_A10,mid,3,0
CMD02530,2024-01-19,2,A,sans_pause,PREP_A03,mid,5,0
CMD02531,2024-01-19,2,A,sans_pause,PREP_A06,mid,3,0
CMD02532,2024-01-19,2,A,sans_pause,PREP_A03,mid,4,0
CMD02533,2024-01-19,2,A,sans_pause,PREP_A15,mid,5,0
CMD02534,2024-01-19,2,A,sans_pause,PREP_A03,mid,3,0
CMD02535,2024-01-19,2,A,sans_pause,PREP_A15,mid,3,0
CMD02536,2024-01-19,2,A,sans_pause,PREP_A06,mid,5,0
CMD02537,2024-01-19,2,A,sans_pause,PREP_A12,mid,1,0
CMD02538,2024-01-19,2,A,sans_pause,PREP_A05,mid,4,0
CMD02539,2024-01-19,2,A,sans_pause,PREP_A06,mid,3,0
CMD02540,2024-01-19,2,A,sans_pause,PREP_A11,senior,5,0
CMD02541,2024-01-19,2,A,sans_pause,PREP_A03,mid,3,0
CMD02542,2024-01-19,2,A,sans_pause,PREP_A13,mid,5,0
CMD02543,2024-01-19,2,A,sans_pause,PREP_A08,senior,1,0
CMD02544,2024-01-19,2,A,sans_pause,PREP_A04,senior,3,0
CMD02545,2024-01-19,2,A,sans_pause,PREP_A13,mid,4,0
CMD02546,2024-01-19,2,A,sans_pause,PREP_A03,mid,2,0
CMD02547,2024-01-19,2,A,sans_pause,PREP_A09,junior,3,0
CMD02548,2024-01-19,2,A,sans_pause,PREP_A11,senior,3,0
CMD02549,2024-01-19,2,A,sans_pause,PREP_A06,mid,4,0
CMD02550,2024-01-19,2,A,sans_pause,PREP_A04,senior,4,0
CMD02551,2024-01-19,2,A,sans_pause,PREP_A03,mid,2,0
CMD02552,2024-01-19,2,A,sans_pause,PREP_A15,mid,3,0
CMD02553,2024-01-19,2,A,sans_pause,PREP_A10,mid,4,0
CMD02554,2024-01-19,2,A,sans_pause,PREP_A03,mid,2,0
CMD02555,2024-01-19,2,A,sans_pause,PREP_A10,mid,4,0
CMD02556,2024-01-19,2,A,sans_pause,PREP_A05,mid,4,0
CMD02557,2024-01-19,2,A,sans_pause,PREP_A04,senior,4,0
CMD02558,2024-01-19,2,A,sans_pause,PREP_A13,mid,3,0
CMD02559,2024-01-19,2,A,sans_pause,PREP_A13,mid,4,0
CMD02560,2024-01-19,2,A,sans_pause,PREP_A08,senior,5,0
CMD02561,2024-01-19,2,A,sans_pause,PREP_A01,senior,3,0
CMD02562,2024-01-19,2,A,sans_pause,PREP_A15,mid,4,0
CMD02563,2024-01-19,2,A,sans_pause,PREP_A09,junior,5,0
CMD02564,2024-01-19,2,A,sans_pause,PREP_A15,mid,4,0
CMD02565,2024-01-19,2,A,sans_pause,PREP_A14,mid,2,1
CMD02566,2024-01-19,2,A,sans_pause,PREP_A11,senior,4,0
CMD02567,2024-01-19,2,A,sans_pause,PREP_A15,mid,4,0
CMD02568,2024-01-19,2,A,sans_pause,PREP_A01,senior,3,0
CMD02569,2024-01-19,2,A,sans_pause,PREP_A14,mid,3,0
CMD02570,2024-01-19,2,A,sans_pause,PREP_A04,senior,4,0
CMD02571,2024-01-19,2,A,sans_pause,PREP_A10,mid,3,0
CMD02572,2024-01-19,2,A,sans_pause,PREP_A06,mid,6,0
CMD02573,2024-01-19,2,A,sans_pause,PREP_A06,mid,3,0
CMD02574,2024-01-19,2,A,sans_pause,PREP_A05,mid,1,0
CMD02575,2024-01-19,2,A,sans_pause,PREP_A02,mid,4,0
CMD02576,2024-01-19,2,A,sans_pause,PREP_A13,mid,3,0
CMD02577,2024-01-19,2,A,sans_pause,PREP_A15,mid,3,0
CMD02578,2024-01-19,2,A,sans_pause,PREP_A12,mid,4,0
CMD02579,2024-01-19,2,A,sans_pause,PREP_A15,mid,4,0
CMD02580,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02581,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02582,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02583,2024-01-19,2,A,sans_pause,PREP_A10,mid,1,0
CMD02584,2024-01-19,2,A,sans_pause,PREP_A08,senior,3,0
CMD02585,2024-01-19,2,A,sans_pause,PREP_A14,mid,4,1
CMD02586,2024-01-19,2,A,sans_pause,PREP_A04,senior,3,0
CMD02587,2024-01-19,2,A,sans_pause,PREP_A11,senior,5,1
CMD02588,2024-01-19,2,A,sans_pause,PREP_A14,mid,3,0
CMD02589,2024-01-19,2,A,sans_pause,PREP_A01,senior,3,0
CMD02590,2024-01-19,2,A,sans_pause,PREP_A13,mid,2,0
CMD02591,2024-01-19,2,A,sans_pause,PREP_A14,mid,3,0
CMD02592,2024-01-19,2,A,sans_pause,PREP_A12,mid,3,0
CMD02593,2024-01-19,2,A,sans_pause,PREP_A09,junior,2,0
CMD02594,2024-01-19,2,A,sans_pause,PREP_A06,mid,3,0
CMD02595,2024-01-19,2,A,sans_pause,PREP_A10,mid,3,0
CMD02596,2024-01-19,2,A,sans_pause,PREP_A09,junior,3,0
CMD02597,2024-01-19,2,A,sans_pause,PREP_A03,mid,1,0
CMD02598,2024-01-19,2,A,sans_pause,PREP_A07,mid,4,0
CMD02599,2024-01-19,2,A,sans_pause,PREP_A04,senior,4,0
CMD02600,2024-01-19,2,A,sans_pause,PREP_A04,senior,6,0
CMD02601,2024-01-19,2,A,sans_pause,PREP_A07,mid,7,0
CMD02602,2024-01-19,2,A,sans_pause,PREP_A09,junior,1,0
CMD02603,2024-01-19,2,A,sans_pause,PREP_A05,mid,4,0
CMD02604,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,1
CMD02605,2024-01-19,2,A,sans_pause,PREP_A05,mid,4,0
CMD02606,2024-01-19,2,A,sans_pause,PREP_A13,mid,3,0
CMD02607,2024-01-19,2,A,sans_pause,PREP_A07,mid,4,0
CMD02608,2024-01-19,2,A,sans_pause,PREP_A04,senior,4,0
CMD02609,2024-01-19,2,A,sans_pause,PREP_A02,mid,1,0
CMD02610,2024-01-19,2,A,sans_pause,PREP_A13,mid,3,0
CMD02611,2024-01-19,2,A,sans_pause,PREP_A11,senior,5,0
CMD02612,2024-01-19,2,A,sans_pause,PREP_A10,mid,5,0
CMD02613,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02614,2024-01-19,2,A,sans_pause,PREP_A03,mid,3,0
CMD02615,2024-01-19,2,A,sans_pause,PREP_A03,mid,2,0
CMD02616,2024-01-19,2,A,sans_pause,PREP_A07,mid,3,0
CMD02617,2024-01-19,2,A,sans_pause,PREP_A02,mid,3,0
CMD02618,2024-01-19,2,A,sans_pause,PREP_A01,senior,3,0
CMD02619,2024-01-19,2,A,sans_pause,PREP_A07,mid,4,0
CMD02620,2024-01-19,2,A,sans_pause,PREP_A15,mid,4,0
CMD02621,2024-01-19,2,A,sans_pause,PREP_A05,mid,4,0
CMD02622,2024-01-19,2,A,sans_pause,PREP_A02,mid,4,0
CMD02623,2024-01-19,2,A,sans_pause,PREP_A12,mid,2,0
CMD02624,2024-01-19,2,A,sans_pause,PREP_A04,senior,5,0
CMD02625,2024-01-19,2,A,sans_pause,PREP_A03,mid,2,0
CMD02626,2024-01-19,2,A,sans_pause,PREP_A12,mid,6,0
CMD02627,2024-01-19,2,A,sans_pause,PREP_A03,mid,7,0
CMD02628,2024-01-19,2,A,sans_pause,PREP_A13,mid,3,0
CMD02629,2024-01-19,2,A,sans_pause,PREP_A10,mid,3,0
CMD02630,2024-01-19,2,A,sans_pause,PREP_A12,mid,6,0
CMD02631,2024-01-19,2,A,sans_pause,PREP_A03,mid,5,0
CMD02632,2024-01-19,2,A,sans_pause,PREP_A10,mid,7,0
CMD02633,2024-01-19,2,A,sans_pause,PREP_A08,senior,3,0
CMD02634,2024-01-19,2,A,sans_pause,PREP_A10,mid,4,0
CMD02635,2024-01-19,2,A,sans_pause,PREP_A12,mid,4,0
CMD02636,2024-01-19,2,A,sans_pause,PREP_A09,junior,5,0
CMD02637,2024-01-19,2,A,sans_pause,PREP_A13,mid,4,0
CMD02638,2024-01-19,2,A,sans_pause,PREP_A02,mid,4,0
CMD02639,2024-01-19,2,A,sans_pause,PREP_A06,mid,4,0
CMD02640,2024-01-19,2,A,sans_pause,PREP_A04,senior,4,0
CMD02641,2024-01-19,2,A,sans_pause,PREP_A11,senior,4,0
CMD02642,2024-01-19,2,A,sans_pause,PREP_A06,mid,4,0
CMD02643,2024-01-19,2,A,sans_pause,PREP_A09,junior,3,0
CMD02644,2024-01-19,2,A,sans_pause,PREP_A04,senior,3,0
CMD02645,2024-01-19,2,A,sans_pause,PREP_A03,mid,3,0
CMD02646,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02647,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02648,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02649,2024-01-19,2,A,sans_pause,PREP_A06,mid,6,0
CMD02650,2024-01-19,2,A,sans_pause,PREP_A08,senior,4,1
CMD02651,2024-01-19,2,A,sans_pause,PREP_A15,mid,4,0
CMD02652,2024-01-19,2,A,sans_pause,PREP_A13,mid,4,0
CMD02653,2024-01-19,2,A,sans_pause,PREP_A01,senior,4,0
CMD02654,2024-01-19,2,A,sans_pause,PREP_A13,mid,4,0
CMD02655,2024-01-19,2,A,sans_pause,PREP_A08,senior,4,0
CMD02656,2024-01-19,2,A,sans_pause,PREP_A12,mid,5,0
CMD02657,2024-01-19,2,A,sans_pause,PREP_A08,senior,4,0
CMD02658,2024-01-19,2,A,sans_pause,PREP_A13,mid,6,0
CMD02659,2024-01-19,2,A,sans_pause,PREP_A04,senior,4,0
CMD02660,2024-01-19,2,A,sans_pause,PREP_A06,mid,4,0
CMD02661,2024-01-19,2,B,avec_pause,PREP_B10,mid,2,0
CMD02662,2024-01-19,2,B,avec_pause,PREP_B01,mid,5,0
CMD02663,2024-01-19,2,B,avec_pause,PREP_B04,junior,4,0
CMD02664,2024-01-19,2,B,avec_pause,PREP_B10,mid,2,0
CMD02665,2024-01-19,2,B,avec_pause,PREP_B14,senior,4,0
CMD02666,2024-01-19,2,B,avec_pause,PREP_B09,mid,2,0
CMD02667,2024-01-19,2,B,avec_pause,PREP_B03,mid,5,0
CMD02668,2024-01-19,2,B,avec_pause,PREP_B02,senior,5,0
CMD02669,2024-01-19,2,B,avec_pause,PREP_B03,mid,3,0
CMD02670,2024-01-19,2,B,avec_pause,PREP_B02,senior,5,0
CMD02671,2024-01-19,2,B,avec_pause,PREP_B15,mid,5,0
CMD02672,2024-01-19,2,B,avec_pause,PREP_B01,mid,3,0
CMD02673,2024-01-19,2,B,avec_pause,PREP_B05,mid,3,0
CMD02674,2024-01-19,2,B,avec_pause,PREP_B09,mid,5,0
CMD02675,2024-01-19,2,B,avec_pause,PREP_B01,mid,4,0
CMD02676,2024-01-19,2,B,avec_pause,PREP_B10,mid,3,0
CMD02677,2024-01-19,2,B,avec_pause,PREP_B01,mid,3,0
CMD02678,2024-01-19,2,B,avec_pause,PREP_B03,mid,5,0
CMD02679,2024-01-19,2,B,avec_pause,PREP_B02,senior,6,0
CMD02680,2024-01-19,2,B,avec_pause,PREP_B15,mid,3,0
CMD02681,2024-01-19,2,B,avec_pause,PREP_B09,mid,4,0
CMD02682,2024-01-19,2,B,avec_pause,PREP_B10,mid,2,0
CMD02683,2024-01-19,2,B,avec_pause,PREP_B14,senior,3,0
CMD02684,2024-01-19,2,B,avec_pause,PREP_B07,senior,4,0
CMD02685,2024-01-19,2,B,avec_pause,PREP_B11,junior,4,0
CMD02686,2024-01-19,2,B,avec_pause,PREP_B10,mid,1,0
CMD02687,2024-01-19,2,B,avec_pause,PREP_B14,senior,6,0
CMD02688,2024-01-19,2,B,avec_pause,PREP_B03,mid,3,0
CMD02689,2024-01-19,2,B,avec_pause,PREP_B09,mid,5,0
CMD02690,2024-01-19,2,B,avec_pause,PREP_B13,junior,5,0
CMD02691,2024-01-19,2,B,avec_pause,PREP_B02,senior,4,0
CMD02692,2024-01-19,2,B,avec_pause,PREP_B09,mid,5,0
CMD02693,2024-01-19,2,B,avec_pause,PREP_B11,junior,4,0
CMD02694,2024-01-19,2,B,avec_pause,PREP_B10,mid,4,0
CMD02695,2024-01-19,2,B,avec_pause,PREP_B05,mid,3,0
CMD02696,2024-01-19,2,B,avec_pause,PREP_B15,mid,3,0
CMD02697,2024-01-19,2,B,avec_pause,PREP_B02,senior,4,0
CMD02698,2024-01-19,2,B,avec_pause,PREP_B15,mid,4,0
CMD02699,2024-01-19,2,B,avec_pause,PREP_B07,senior,2,0
CMD02700,2024-01-19,2,B,avec_pause,PREP_B06,senior,5,0
CMD02701,2024-01-19,2,B,avec_pause,PREP_B04,junior,3,0
CMD02702,2024-01-19,2,B,avec_pause,PREP_B11,junior,4,0
CMD02703,2024-01-19,2,B,avec_pause,PREP_B08,junior,3,0
CMD02704,2024-01-19,2,B,avec_pause,PREP_B01,mid,4,0
CMD02705,2024-01-19,2,B,avec_pause,PREP_B02,senior,3,0
CMD02706,2024-01-19,2,B,avec_pause,PREP_B13,junior,3,0
CMD02707,2024-01-19,2,B,avec_pause,PREP_B04,junior,4,0
CMD02708,2024-01-19,2,B,avec_pause,PREP_B05,mid,3,0
CMD02709,2024-01-19,2,B,avec_pause,PREP_B07,senior,4,0
CMD02710,2024-01-19,2,B,avec_pause,PREP_B13,junior,3,0
CMD02711,2024-01-19,2,B,avec_pause,PREP_B02,senior,2,0
CMD02712,2024-01-19,2,B,avec_pause,PREP_B01,mid,3,0
CMD02713,2024-01-19,2,B,avec_pause,PREP_B04,junior,6,0
CMD02714,2024-01-19,2,B,avec_pause,PREP_B02,senior,4,0
CMD02715,2024-01-19,2,B,avec_pause,PREP_B06,senior,5,0
CMD02716,2024-01-19,2,B,avec_pause,PREP_B12,mid,4,0
CMD02717,2024-01-19,2,B,avec_pause,PREP_B13,junior,3,0
CMD02718,2024-01-19,2,B,avec_pause,PREP_B07,senior,4,0
CMD02719,2024-01-19,2,B,avec_pause,PREP_B05,mid,3,0
CMD02720,2024-01-19,2,B,avec_pause,PREP_B03,mid,2,0
CMD02721,2024-01-19,2,B,avec_pause,PREP_B02,senior,3,0
CMD02722,2024-01-19,2,B,avec_pause,PREP_B13,junior,5,0
CMD02723,2024-01-19,2,B,avec_pause,PREP_B08,junior,6,0
CMD02724,2024-01-19,2,B,avec_pause,PREP_B15,mid,7,0
CMD02725,2024-01-19,2,B,avec_pause,PREP_B05,mid,4,0
CMD02726,2024-01-19,2,B,avec_pause,PREP_B08,junior,4,0
CMD02727,2024-01-19,2,B,avec_pause,PREP_B14,senior,5,0
CMD02728,2024-01-19,2,B,avec_pause,PREP_B06,senior,5,0
CMD02729,2024-01-19,2,B,avec_pause,PREP_B13,junior,4,0
CMD02730,2024-01-19,2,B,avec_pause,PREP_B09,mid,2,0
CMD02731,2024-01-19,2,B,avec_pause,PREP_B13,junior,3,0
CMD02732,2024-01-19,2,B,avec_pause,PREP_B01,mid,5,0
CMD02733,2024-01-19,2,B,avec_pause,PREP_B14,senior,2,0
CMD02734,2024-01-19,2,B,avec_pause,PREP_B04,junior,5,0
CMD02735,2024-01-19,2,B,avec_pause,PREP_B06,senior,4,0
CMD02736,2024-01-19,2,B,avec_pause,PREP_B05,mid,5,0
CMD02737,2024-01-19,2,B,avec_pause,PREP_B07,senior,3,0
CMD02738,2024-01-19,2,B,avec_pause,PREP_B05,mid,2,0
CMD02739,2024-01-19,2,B,avec_pause,PREP_B06,senior,4,0
CMD02740,2024-01-19,2,B,avec_pause,PREP_B02,senior,5,0
CMD02741,2024-01-19,2,B,avec_pause,PREP_B01,mid,4,0
CMD02742,2024-01-19,2,B,avec_pause,PREP_B11,junior,3,0
CMD02743,2024-01-19,2,B,avec_pause,PREP_B06,senior,4,0
CMD02744,2024-01-19,2,B,avec_pause,PREP_B12,mid,4,0
CMD02745,2024-01-19,2,B,avec_pause,PREP_B08,junior,2,0
CMD02746,2024-01-19,2,B,avec_pause,PREP_B08,junior,4,0
CMD02747,2024-01-19,2,B,avec_pause,PREP_B02,senior,2,0
CMD02748,2024-01-19,2,B,avec_pause,PREP_B02,senior,4,0
CMD02749,2024-01-19,2,B,avec_pause,PREP_B04,junior,4,0
CMD02750,2024-01-19,2,B,avec_pause,PREP_B12,mid,3,0
CMD02751,2024-01-19,2,B,avec_pause,PREP_B10,mid,3,0
CMD02752,2024-01-19,2,B,avec_pause,PREP_B06,senior,5,0
CMD02753,2024-01-19,2,B,avec_pause,PREP_B15,mid,4,0
CMD02754,2024-01-19,2,B,avec_pause,PREP_B13,junior,3,0
CMD02755,2024-01-19,2,B,avec_pause,PREP_B01,mid,5,0
CMD02756,2024-01-19,2,B,avec_pause,PREP_B13,junior,4,0
CMD02757,2024-01-19,2,B,avec_pause,PREP_B14,senior,5,0
CMD02758,2024-01-19,2,B,avec_pause,PREP_B05,mid,4,0
CMD02759,2024-01-19,2,B,avec_pause,PREP_B07,senior,4,0
CMD02760,2024-01-19,2,B,avec_pause,PREP_B13,junior,5,0
CMD02761,2024-01-19,2,B,avec_pause,PREP_B02,senior,2,0
CMD02762,2024-01-19,2,B,avec_pause,PREP_B15,mid,5,0
CMD02763,2024-01-19,2,B,avec_pause,PREP_B14,senior,5,0
CMD02764,2024-01-19,2,B,avec_pause,PREP_B05,mid,3,0
CMD02765,2024-01-19,2,B,avec_pause,PREP_B03,mid,4,0
CMD02766,2024-01-19,2,B,avec_pause,PREP_B12,mid,4,0
CMD02767,2024-01-19,2,B,avec_pause,PREP_B07,senior,3,0
CMD02768,2024-01-19,2,B,avec_pause,PREP_B15,mid,4,0
CMD02769,2024-01-19,2,B,avec_pause,PREP_B09,mid,2,0
CMD02770,2024-01-19,2,B,avec_pause,PREP_B15,mid,5,0
CMD02771,2024-01-19,2,B,avec_pause,PREP_B14,senior,5,0
CMD02772,2024-01-19,2,B,avec_pause,PREP_B07,senior,4,0
CMD02773,2024-01-19,2,B,avec_pause,PREP_B12,mid,1,0
CMD02774,2024-01-19,2,B,avec_pause,PREP_B11,junior,2,0
CMD02775,2024-01-19,2,B,avec_pause,PREP_B01,mid,3,0
CMD02776,2024-01-19,2,B,avec_pause,PREP_B02,senior,4,0
CMD02777,2024-01-19,2,B,avec_pause,PREP_B07,senior,4,0
CMD02778,2024-01-19,2,B,avec_pause,PREP_B12,mid,6,0
CMD02779,2024-01-19,2,B,avec_pause,PREP_B13,junior,1,0
CMD02780,2024-01-19,2,B,avec_pause,PREP_B04,junior,2,0
CMD02781,2024-01-19,2,B,avec_pause,PREP_B04,junior,4,0
CMD02782,2024-01-19,2,B,avec_pause,PREP_B03,mid,3,0
CMD02783,2024-01-19,2,B,avec_pause,PREP_B14,senior,4,0
CMD02784,2024-01-19,2,B,avec_pause,PREP_B03,mid,5,0
CMD02785,2024-01-19,2,B,avec_pause,PREP_B03,mid,4,0
CMD02786,2024-01-19,2,B,avec_pause,PREP_B03,mid,3,0
CMD02787,2024-01-19,2,B,avec_pause,PREP_B02,senior,5,0
CMD02788,2024-01-19,2,B,avec_pause,PREP_B08,junior,3,0
CMD02789,2024-01-19,2,B,avec_pause,PREP_B05,mid,2,0
CMD02790,2024-01-19,2,B,avec_pause,PREP_B09,mid,2,0
CMD02791,2024-01-19,2,B,avec_pause,PREP_B07,senior,3,0
CMD02792,2024-01-19,2,B,avec_pause,PREP_B07,senior,2,0
CMD02793,2024-01-19,2,B,avec_pause,PREP_B11,junior,3,0
CMD02794,2024-01-19,2,B,avec_pause,PREP_B15,mid,5,0
CMD02795,2024-01-19,2,B,avec_pause,PREP_B02,senior,2,0
CMD02796,2024-01-19,2,B,avec_pause,PREP_B06,senior,3,0
CMD02797,2024-01-19,2,B,avec_pause,PREP_B11,junior,4,0
CMD02798,2024-01-19,2,B,avec_pause,PREP_B13,junior,3,0
CMD02799,2024-01-19,2,B,avec_pause,PREP_B15,mid,2,0
CMD02800,2024-01-19,2,B,avec_pause,PREP_B01,mid,3,0
CMD02801,2024-01-22,3,A,avec_pause,PREP_A07,mid,4,0
CMD02802,2024-01-22,3,A,avec_pause,PREP_A07,mid,3,0
CMD02803,2024-01-22,3,A,avec_pause,PREP_A09,junior,2,0
CMD02804,2024-01-22,3,A,avec_pause,PREP_A01,senior,2,0
